city,city_ascii,state_id,state_name,county_fips,zips
Tuckers Crossing,Tuckers Crossing,MS,Mississippi,28067,39443
Escatawpa,Escatawpa,MS,Mississippi,28059,39562
Pickens,Pickens,MS,Mississippi,28051,39146
McNair,McNair,MS,Mississippi,28063,39069
Lakeshore,Lakeshore,MS,Mississippi,28045,39520
Pinola,Pinola,MS,Mississippi,28127,39149
Stanton,Stanton,MS,Mississippi,28001,39120
Kirby,Kirby,MS,Mississippi,28037,39661
Monticello,Monticello,MS,Mississippi,28077,39654
Red Banks,Red Banks,MS,Mississippi,28093,38635
Drew,Drew,MS,Mississippi,28133,38737
Bigbee,Bigbee,MS,Mississippi,28095,38821
Marietta,Marietta,MS,Mississippi,28117,38856
Hopewell,Hopewell,MS,Mississippi,28029,39059
Hamburg,Hamburg,MS,Mississippi,28037,39661
Valley Park,Valley Park,MS,Mississippi,28055,39177
Winterville,Winterville,MS,Mississippi,28151,38703
Burns,Burns,MS,Mississippi,28129,39153
Grace,Grace,MS,Mississippi,28055,38745
Hickory,Hickory,MS,Mississippi,28101,39332
Edinburg,Edinburg,MS,Mississippi,28079,39051
Pricedale,Pricedale,MS,Mississippi,28113,39667
Booneville,Booneville,MS,Mississippi,28117,38829
Oxford,Oxford,MS,Mississippi,28071,38677 38655 38675
Rome,Rome,MS,Mississippi,28133,38768
Ozona,Ozona,MS,Mississippi,28109,39426
Brookhaven,Brookhaven,MS,Mississippi,28085,39601 39603
Vossburg,Vossburg,MS,Mississippi,28061,39366
Yazoo City,Yazoo City,MS,Mississippi,28163,39194
Petal,Petal,MS,Mississippi,28035,39465
Newton,Newton,MS,Mississippi,28101,39345
Montpelier,Montpelier,MS,Mississippi,28025,39741
Ingomar,Ingomar,MS,Mississippi,28145,38652
Toccopola,Toccopola,MS,Mississippi,28115,38871 38863
Hinchcliff,Hinchcliff,MS,Mississippi,28119,38646
White Oak,White Oak,MS,Mississippi,28143,38676
Southaven,Southaven,MS,Mississippi,28033,38651 38671 38672
Beaumont,Beaumont,MS,Mississippi,28111,39423
Ashland,Ashland,MS,Mississippi,28009,38603
Perkinston,Perkinston,MS,Mississippi,28131,39573
Duncan,Duncan,MS,Mississippi,28011,38774 38740
Gulf Hills,Gulf Hills,MS,Mississippi,28059,39564
Shuqualak,Shuqualak,MS,Mississippi,28103,39361
Madden,Madden,MS,Mississippi,28079,39051
Liberty,Liberty,MS,Mississippi,28005,39645
Lucedale,Lucedale,MS,Mississippi,28039,39452
Learned,Learned,MS,Mississippi,28049,39154
Oma,Oma,MS,Mississippi,28077,39654
Jumpertown,Jumpertown,MS,Mississippi,28117,38829 38865
Quitman,Quitman,MS,Mississippi,28023,39355
Martin Bluff,Martin Bluff,MS,Mississippi,28059,39553
Wenasoga,Wenasoga,MS,Mississippi,28003,38834
Summerland,Summerland,MS,Mississippi,28129,39168
Camden,Camden,MS,Mississippi,28089,39045
Chatham,Chatham,MS,Mississippi,28151,38748
Holly Springs,Holly Springs,MS,Mississippi,28093,38635 38634
Kosciusko,Kosciusko,MS,Mississippi,28007,39090
Renova,Renova,MS,Mississippi,28011,38732
University,University,MS,Mississippi,28071,38677
Arnold Line,Arnold Line,MS,Mississippi,28073,39402
Crowder,Crowder,MS,Mississippi,28119,38622
Bellefontaine,Bellefontaine,MS,Mississippi,28155,39737
Daleville,Daleville,MS,Mississippi,28075,39326
Clinton,Clinton,MS,Mississippi,28049,39056 39058 39209
Kilmichael,Kilmichael,MS,Mississippi,28097,39747
Indianola,Indianola,MS,Mississippi,28133,38751
Collinsville,Collinsville,MS,Mississippi,28075,39325
Longview,Longview,MS,Mississippi,28105,39759
Lessley,Lessley,MS,Mississippi,28157,39669
Sanford,Sanford,MS,Mississippi,28031,39479
Sweatman,Sweatman,MS,Mississippi,28097,38925
Port Gibson,Port Gibson,MS,Mississippi,28021,39150
Purvis,Purvis,MS,Mississippi,28073,39475
Wiggins,Wiggins,MS,Mississippi,28131,39577
Ackerman,Ackerman,MS,Mississippi,28019,39735
Kendrick,Kendrick,MS,Mississippi,28003,38834
Banks,Banks,MS,Mississippi,28143,38664
Bigbee Valley,Bigbee Valley,MS,Mississippi,28103,39739
Waterford,Waterford,MS,Mississippi,28093,38635
Hollywood,Hollywood,MS,Mississippi,28143,38676
Hatley,Hatley,MS,Mississippi,28095,38821
Stringer,Stringer,MS,Mississippi,28061,39481
West Hattiesburg,West Hattiesburg,MS,Mississippi,28073,39402
Winchester,Winchester,MS,Mississippi,28153,39367
Anding,Anding,MS,Mississippi,28163,39040
Fayette,Fayette,MS,Mississippi,28063,39069
Springville,Springville,MS,Mississippi,28115,38863
Gatesville,Gatesville,MS,Mississippi,28029,39059
Rolling Fork,Rolling Fork,MS,Mississippi,28125,39159
Clarkson,Clarkson,MS,Mississippi,28155,39752
Mantee,Mantee,MS,Mississippi,28155,39751
Sumrall,Sumrall,MS,Mississippi,28073,39482
Cleary,Cleary,MS,Mississippi,28121,39073
Prairie Point,Prairie Point,MS,Mississippi,28103,39341
Enterprise,Enterprise,MS,Mississippi,28023,39330
Charleston,Charleston,MS,Mississippi,28135,38921
Tremont,Tremont,MS,Mississippi,28057,38876
Coffeeville,Coffeeville,MS,Mississippi,28161,38922
Bolton,Bolton,MS,Mississippi,28049,39041
Bonhomie,Bonhomie,MS,Mississippi,28035,39401
Ansley,Ansley,MS,Mississippi,28045,39520
Thomastown,Thomastown,MS,Mississippi,28079,39090
Woodville,Woodville,MS,Mississippi,28157,39669
Maxie,Maxie,MS,Mississippi,28035,39425
Union Church,Union Church,MS,Mississippi,28063,39668
Auburn,Auburn,MS,Mississippi,28085,39666
Bay Springs,Bay Springs,MS,Mississippi,28061,39422
Vaiden,Vaiden,MS,Mississippi,28015,39176
Tula,Tula,MS,Mississippi,28071,38655
Bude,Bude,MS,Mississippi,28037,39630 39653
Howison,Howison,MS,Mississippi,28047,39574
Denham,Denham,MS,Mississippi,28153,39367
Farmington,Farmington,MS,Mississippi,28003,38834
Hide-A-Way Lake,Hide-A-Way Lake,MS,Mississippi,28109,39426
New Hope,New Hope,MS,Mississippi,28087,39702
Philadelphia,Philadelphia,MS,Mississippi,28099,39350
Battles,Battles,MS,Mississippi,28153,39362
Tutwiler,Tutwiler,MS,Mississippi,28135,38963
Goodman,Goodman,MS,Mississippi,28051,39079
Coila,Coila,MS,Mississippi,28015,38923
Renfroe,Renfroe,MS,Mississippi,28079,39051
Estill,Estill,MS,Mississippi,28151,38748
Crawford,Crawford,MS,Mississippi,28087,39743
De Soto,De Soto,MS,Mississippi,28023,39360
Starkville,Starkville,MS,Mississippi,28105,39759 39762
Matherville,Matherville,MS,Mississippi,28153,39360
Amory,Amory,MS,Mississippi,28095,38821 38825
Tamola,Tamola,MS,Mississippi,28069,39335
Roxie,Roxie,MS,Mississippi,28037,39661
Kearney Park,Kearney Park,MS,Mississippi,28089,39071
Caledonia,Caledonia,MS,Mississippi,28087,39740
Decatur,Decatur,MS,Mississippi,28101,39327
Eupora,Eupora,MS,Mississippi,28155,39744
Hiwannee,Hiwannee,MS,Mississippi,28153,39367
Thorn,Thorn,MS,Mississippi,28017,38851
Pheba,Pheba,MS,Mississippi,28025,39755
Benton,Benton,MS,Mississippi,28163,39039
Leflore,Leflore,MS,Mississippi,28043,38940
Freeny,Freeny,MS,Mississippi,28079,39051
Natchez,Natchez,MS,Mississippi,28001,39120 39122
Satartia,Satartia,MS,Mississippi,28163,39162
Leland,Leland,MS,Mississippi,28151,38756 38776
Bond,Bond,MS,Mississippi,28131,39577
Winborn,Winborn,MS,Mississippi,28009,38659
Wesson,Wesson,MS,Mississippi,28029,39191
Biggersville,Biggersville,MS,Mississippi,28003,38834
Egypt,Egypt,MS,Mississippi,28017,38860
Johns,Johns,MS,Mississippi,28121,39042
Doddsville,Doddsville,MS,Mississippi,28133,38736
Eagle Bend,Eagle Bend,MS,Mississippi,28149,39183
Walnut Grove,Walnut Grove,MS,Mississippi,28079,39189
Summit,Summit,MS,Mississippi,28113,39666
Sibley,Sibley,MS,Mississippi,28001,39120
Sunflower,Sunflower,MS,Mississippi,28133,38778
Burnsville,Burnsville,MS,Mississippi,28141,38833
Pontotoc,Pontotoc,MS,Mississippi,28115,38863
Wanilla,Wanilla,MS,Mississippi,28077,39654
Glendora,Glendora,MS,Mississippi,28135,38928
Gulf Park Estates,Gulf Park Estates,MS,Mississippi,28059,39564
Carriere,Carriere,MS,Mississippi,28109,39426
Gunnison,Gunnison,MS,Mississippi,28011,38746
Wilkinson,Wilkinson,MS,Mississippi,28157,39669
Independence,Independence,MS,Mississippi,28137,38618
Holcut,Holcut,MS,Mississippi,28141,38852
Moselle,Moselle,MS,Mississippi,28067,39459
Bissell,Bissell,MS,Mississippi,28081,38801
McNeill,McNeill,MS,Mississippi,28109,39426
Beulah,Beulah,MS,Mississippi,28011,38726
Winstonville,Winstonville,MS,Mississippi,28011,38762 38781
Biloxi,Biloxi,MS,Mississippi,28047,39531 39530 39532 39534 39533 39535
Coldwater,Coldwater,MS,Mississippi,28137,38618
Kolola Springs,Kolola Springs,MS,Mississippi,28087,39740
Pascagoula,Pascagoula,MS,Mississippi,28059,39581 39567 39568 39569 39595
Byhalia,Byhalia,MS,Mississippi,28093,38611
Wallerville,Wallerville,MS,Mississippi,28145,38652
Dublin,Dublin,MS,Mississippi,28027,38614
Lexington,Lexington,MS,Mississippi,28051,39095
Value,Value,MS,Mississippi,28121,39042
Williamsburg,Williamsburg,MS,Mississippi,28031,39428
Louin,Louin,MS,Mississippi,28061,39338
Rodney,Rodney,MS,Mississippi,28063,39096
Midway,Midway,MS,Mississippi,28163,39039
New Albany,New Albany,MS,Mississippi,28145,38652
Goss,Goss,MS,Mississippi,28091,39429
Washington,Washington,MS,Mississippi,28001,39120
Prairie,Prairie,MS,Mississippi,28095,39756
Marion,Marion,MS,Mississippi,28075,39342 39305
Rockport,Rockport,MS,Mississippi,28029,39083
Ebenezer,Ebenezer,MS,Mississippi,28051,39095
Baxterville,Baxterville,MS,Mississippi,28073,39455
Gulfport,Gulfport,MS,Mississippi,28047,39501 39503 39507 39502 39505 39506
Jackson,Jackson,MS,Mississippi,28049,39272 39206 39204 39203 39202 39201 39209 39269 39174 39211 39212 39213 39216 39217 39060 39205 39207 39210 39215 39225 39236 39250 39271 39282 39283 39284 39286 39289 39296 39298
Branch,Branch,MS,Mississippi,28123,39117
Merigold,Merigold,MS,Mississippi,28011,38759
Mashulaville,Mashulaville,MS,Mississippi,28103,39341
Kokomo,Kokomo,MS,Mississippi,28091,39643
Evansville,Evansville,MS,Mississippi,28143,38676
Electric Mills,Electric Mills,MS,Mississippi,28069,39358
Bobo,Bobo,MS,Mississippi,28027,38614
Cloverdale,Cloverdale,MS,Mississippi,28001,39120
Dossville,Dossville,MS,Mississippi,28079,39051
Taylorsville,Taylorsville,MS,Mississippi,28129,39168
McCall Creek,McCall Creek,MS,Mississippi,28037,39647
Baldwyn,Baldwyn,MS,Mississippi,28081,38824 38880
Lauderdale,Lauderdale,MS,Mississippi,28075,39335
Terry,Terry,MS,Mississippi,28049,39170
Runnelstown,Runnelstown,MS,Mississippi,28111,39465
Leedy,Leedy,MS,Mississippi,28141,38833
Eddiceton,Eddiceton,MS,Mississippi,28037,39647
Swan Lake,Swan Lake,MS,Mississippi,28135,38921
Crenshaw,Crenshaw,MS,Mississippi,28119,38621
Paden,Paden,MS,Mississippi,28141,38873
Coahoma,Coahoma,MS,Mississippi,28027,38617
Stonewall,Stonewall,MS,Mississippi,28023,39330 39363
Big Creek,Big Creek,MS,Mississippi,28013,38914
Ecru,Ecru,MS,Mississippi,28115,38841
Belzoni,Belzoni,MS,Mississippi,28053,39038
Belen,Belen,MS,Mississippi,28119,38646
Blue Mountain,Blue Mountain,MS,Mississippi,28139,38610
Mount Carmel,Mount Carmel,MS,Mississippi,28065,39474
Talowah,Talowah,MS,Mississippi,28073,39455
Fulton,Fulton,MS,Mississippi,28057,38843
Calhoun City,Calhoun City,MS,Mississippi,28013,38916 38839
McDonald,McDonald,MS,Mississippi,28099,39365
Etta,Etta,MS,Mississippi,28145,38627
McMillan,McMillan,MS,Mississippi,28159,39339
Harriston,Harriston,MS,Mississippi,28063,39069
Darbun,Darbun,MS,Mississippi,28147,39643
Smithville,Smithville,MS,Mississippi,28095,38870
Aberdeen,Aberdeen,MS,Mississippi,28095,39730
Ellisville,Ellisville,MS,Mississippi,28067,39437
Vaughan,Vaughan,MS,Mississippi,28163,39179
Rosetta,Rosetta,MS,Mississippi,28157,39633
Geeville,Geeville,MS,Mississippi,28117,38824
Pearl,Pearl,MS,Mississippi,28121,39208
Vicksburg,Vicksburg,MS,Mississippi,28149,39180 39183 39181 39182
Forest,Forest,MS,Mississippi,28123,39074
Union,Union,MS,Mississippi,28101,39365
McHenry,McHenry,MS,Mississippi,28131,39561
Trebloc,Trebloc,MS,Mississippi,28017,38851
Senatobia,Senatobia,MS,Mississippi,28137,38668
Eastport,Eastport,MS,Mississippi,28141,38852
Cary,Cary,MS,Mississippi,28125,39054 39159
Stafford Springs,Stafford Springs,MS,Mississippi,28061,39439
Lambert,Lambert,MS,Mississippi,28119,38643
Winona,Winona,MS,Mississippi,28097,38967
Brooklyn,Brooklyn,MS,Mississippi,28035,39425
Deemer,Deemer,MS,Mississippi,28099,39350
Big Point,Big Point,MS,Mississippi,28059,39562
Flora,Flora,MS,Mississippi,28089,39071
Schlater,Schlater,MS,Mississippi,28083,38952
Adams,Adams,MS,Mississippi,28049,39175
Magee,Magee,MS,Mississippi,28127,39111
Snow Lake Shores,Snow Lake Shores,MS,Mississippi,28009,38603
Ethel,Ethel,MS,Mississippi,28007,39067
Tomnolen,Tomnolen,MS,Mississippi,28019,39744
Sumner,Sumner,MS,Mississippi,28135,38957
Fitler,Fitler,MS,Mississippi,28055,39159
Canaan,Canaan,MS,Mississippi,28009,38603
Cleveland,Cleveland,MS,Mississippi,28011,38732
Laurel,Laurel,MS,Mississippi,28067,39440 39443 39441 39442
Shannon,Shannon,MS,Mississippi,28081,38868
Conehatta,Conehatta,MS,Mississippi,28101,39057
Braxton,Braxton,MS,Mississippi,28127,39044
Prismatic,Prismatic,MS,Mississippi,28069,39320
Edwards,Edwards,MS,Mississippi,28049,39066
Oakley,Oakley,MS,Mississippi,28049,39154
Benndale,Benndale,MS,Mississippi,28039,39452
Pulaski,Pulaski,MS,Mississippi,28123,39152
Tchula,Tchula,MS,Mississippi,28051,39169
North Carrollton,North Carrollton,MS,Mississippi,28015,38947 38917
Nitta Yuma,Nitta Yuma,MS,Mississippi,28125,38721
Elliott,Elliott,MS,Mississippi,28043,38901 38925
Anguilla,Anguilla,MS,Mississippi,28125,38721
Heidelberg,Heidelberg,MS,Mississippi,28061,39439
Fort Adams,Fort Adams,MS,Mississippi,28157,39669
Suqualena,Suqualena,MS,Mississippi,28075,39325
Hillsboro,Hillsboro,MS,Mississippi,28123,39074 39087
Martinsville,Martinsville,MS,Mississippi,28029,39083
Kreole,Kreole,MS,Mississippi,28059,39563
Fairview,Fairview,MS,Mississippi,28057,38847
Piney Woods,Piney Woods,MS,Mississippi,28121,39044
Garden City,Garden City,MS,Mississippi,28037,39661
Waveland,Waveland,MS,Mississippi,28045,39576 39520
Tunica Resorts,Tunica Resorts,MS,Mississippi,28143,38664
Pearlington,Pearlington,MS,Mississippi,28045,39572
Beechwood,Beechwood,MS,Mississippi,28149,39180
Iuka,Iuka,MS,Mississippi,28141,38852
Chatawa,Chatawa,MS,Mississippi,28113,39652
Richton,Richton,MS,Mississippi,28111,39476
Courtland,Courtland,MS,Mississippi,28107,38620
Raleigh,Raleigh,MS,Mississippi,28129,39153
Glendale,Glendale,MS,Mississippi,28035,39401
Prichard,Prichard,MS,Mississippi,28143,38676
Houlka,Houlka,MS,Mississippi,28017,38850
Blue Springs,Blue Springs,MS,Mississippi,28145,38828
Steens,Steens,MS,Mississippi,28087,39766
Houston,Houston,MS,Mississippi,28017,38851
Osyka,Osyka,MS,Mississippi,28113,39657
Carter,Carter,MS,Mississippi,28163,39194
Miller,Miller,MS,Mississippi,28033,38654
Mayhew,Mayhew,MS,Mississippi,28087,39759
Tiplersville,Tiplersville,MS,Mississippi,28139,38674
Pachuta,Pachuta,MS,Mississippi,28023,39347
Nesbit,Nesbit,MS,Mississippi,28033,38651
Sontag,Sontag,MS,Mississippi,28077,39665
Mount Olive,Mount Olive,MS,Mississippi,28031,39119
Shubuta,Shubuta,MS,Mississippi,28023,39360
Lula,Lula,MS,Mississippi,28027,38617 38644
Dennis,Dennis,MS,Mississippi,28141,38838
Randolph,Randolph,MS,Mississippi,28115,38864
Grand Gulf,Grand Gulf,MS,Mississippi,28021,39150
Sarah,Sarah,MS,Mississippi,28137,38665
Richland,Richland,MS,Mississippi,28121,39073 39218
Alligator,Alligator,MS,Mississippi,28011,38720
Paulding,Paulding,MS,Mississippi,28061,39348
Mound Bayou,Mound Bayou,MS,Mississippi,28011,38762
Lumberton,Lumberton,MS,Mississippi,28073,39455
